student_id,teacher_id,day,hifz,murajaah
5,-1,1,,5.0
5,-1,2,,4.0
5,-1,3,,6.0
5,-1,4,1.0,
5,-1,5,1.0,8.0
5,-1,6,2.0,7.0
5,-1,7,1.0,5.0
5,-1,8,,12.0
5,-1,9,1.0,7.0
5,-1,10,,7.0
5,-1,11,,10.0
5,-1,12,,0.0
5,-1,13,,5.0
5,-1,14,,4.0
5,-1,15,,0.0
5,-1,16,,0.0
5,-1,17,,0.0
5,-1,18,,0.0
5,-1,19,,0.0
5,-1,20,,0.0
5,-1,21,,0.0
5,-1,22,2.0,8.0
5,-1,23,2.0,10.0
5,-1,24,1.0,10.0
5,-1,25,,0.0
5,-1,26,,7.0
5,-1,27,,0.0
5,-1,28,1.0,
5,-1,29,,10.0
25,-1,2,,4.0
25,-1,3,,3.0
25,-1,4,,3.0
25,-1,5,,4.0
25,-1,6,,6.0
25,-1,7,,4.0
25,-1,8,,4.0
25,-1,9,,6.0
25,-1,10,,0.0
25,-1,15,,0.0
25,-1,16,,0.0
25,-1,17,,0.0
25,-1,18,,0.0
25,-1,19,,0.0
25,-1,20,,0.0
25,-1,21,,0.0
25,-1,22,,8.0
25,-1,23,0.5,10.0
25,-1,24,0.5,9.0
25,-1,25,,0.0
25,-1,26,,7.0
25,-1,27,,0.0
25,-1,28,,3.0
25,-1,29,,6.0
46,-1,1,,1.0
46,-1,2,,2.0
46,-1,3,,2.0
46,-1,4,,1.0
46,-1,5,,6.0
46,-1,6,,6.0
46,-1,8,,4.0
46,-1,10,,4.0
46,-1,11,,3.0
46,-1,12,,4.0
46,-1,16,,0.0
46,-1,17,,0.0
46,-1,18,,0.0
46,-1,19,,0.0
46,-1,20,,0.0
46,-1,21,,0.0
46,-1,22,,10.0
46,-1,23,,0.0
46,-1,24,0.5,10.0
46,-1,25,,0.0
46,-1,26,,9.0
46,-1,27,,0.0
46,-1,28,,10.0
46,-1,29,,0.0
47,-1,1,,7.0
47,-1,2,,5.0
47,-1,3,,0.0
47,-1,4,,6.0
47,-1,6,,4.0
47,-1,7,,7.0
47,-1,8,,6.0
47,-1,9,,5.0
47,-1,10,,9.0
47,-1,11,,4.0
47,-1,12,,5.0
47,-1,14,0.0,
47,-1,15,0.0,
47,-1,16,,0.0
47,-1,17,,0.0
47,-1,18,,0.0
47,-1,19,,0.0
47,-1,22,,10.0
47,-1,23,,10.0
47,-1,24,1.0,8.0
47,-1,27,,0.0
47,-1,29,,6.0
4,-1,1,,4.0
4,-1,2,,6.0
4,-1,4,,3.0
4,-1,5,,7.0
4,-1,6,,9.0
4,-1,10,,6.0
4,-1,18,,0.0
4,-1,19,,0.0
4,-1,23,,10.0
4,-1,24,,10.0
4,-1,26,,10.0
4,-1,27,,0.0
4,-1,29,1.0,10.0
13,-1,1,,0.0
13,-1,2,0.5,
13,-1,4,,4.0
13,-1,5,,0.0
13,-1,19,,0.0
13,-1,20,,0.0
13,-1,28,,0.0
52,-1,1,,2.0
52,-1,2,,4.0
52,-1,3,,6.0
52,-1,4,,4.0
52,-1,5,,5.0
52,-1,7,,2.0
52,-1,18,,0.0
52,-1,19,,0.0
52,-1,25,,0.0
52,-1,26,,3.0
52,-1,27,,0.0
52,-1,28,,6.0
52,-1,29,,5.0
35,-2,1,,10.0
35,-2,2,1.0,10.0
35,-2,3,,8.0
35,-2,4,2.0,10.0
35,-2,5,2.0,6.0
35,-2,6,2.0,8.0
35,-2,8,1.0,10.0
35,-2,9,,6.0
35,-2,10,,30.0
35,-2,11,2.0,30.0
35,-2,12,,10.0
35,-2,13,,10.0
35,-2,14,,10.0
35,-2,15,,0.0
35,-2,16,,0.0
35,-2,17,,0.0
35,-2,18,,0.0
35,-2,19,,0.0
35,-2,24,2.0,
35,-2,25,1.0,6.0
35,-2,27,,5.0
35,-2,29,,12.0
53,-2,5,,10.0
53,-2,6,,5.0
53,-2,10,,3.0
53,-2,11,,3.0
53,-2,12,,5.0
53,-2,13,,10.0
53,-2,14,,5.0
53,-2,15,,0.0
53,-2,16,,0.0
53,-2,17,,0.0
53,-2,18,,0.0
53,-2,19,,0.0
27,-2,1,,10.0
27,-2,2,,5.0
27,-2,3,1.0,20.0
27,-2,4,1.0,
27,-2,5,1.0,20.0
27,-2,6,1.0,
27,-2,7,,0.0
27,-2,8,,30.0
27,-2,9,1.0,20.0
27,-2,10,,10.0
27,-2,11,1.0,
27,-2,12,,10.0
27,-2,13,1.0,10.0
27,-2,14,1.0,
27,-2,15,,0.0
27,-2,16,,0.0
27,-2,17,,0.0
27,-2,18,,0.0
27,-2,19,,0.0
27,-2,20,,0.0
27,-2,21,,0.0
27,-2,22,1.0,
27,-2,23,1.0,
27,-2,24,,12.0
27,-2,25,,8.0
27,-2,26,,0.0
27,-2,27,,0.0
27,-2,28,,0.0
27,-2,29,,0.0
40,-2,1,,6.0
40,-2,2,,6.0
40,-2,3,,8.0
40,-2,4,,8.0
40,-2,5,,10.0
40,-2,6,,8.0
40,-2,7,,0.0
40,-2,8,,7.0
40,-2,9,,13.0
40,-2,10,,10.0
40,-2,11,,10.0
40,-2,12,,8.0
40,-2,13,,7.0
40,-2,14,,5.0
40,-2,15,,0.0
40,-2,16,,0.0
40,-2,17,,0.0
40,-2,18,,0.0
40,-2,19,,0.0
40,-2,20,,0.0
40,-2,21,,0.0
40,-2,22,,1.0
40,-2,23,,1.0
40,-2,24,,2.0
40,-2,25,,0.5
40,-2,26,,0.5
40,-2,27,,0.0
40,-2,28,,0.0
40,-2,29,,2.0
19,-2,1,,20.0
19,-2,2,,13.0
19,-2,3,,12.0
19,-2,4,,2.0
19,-2,5,,0.0
19,-2,6,,0.0
19,-2,7,,0.0
19,-2,8,0.5,20.0
19,-2,10,,0.0
19,-2,11,1.0,
19,-2,12,,5.0
19,-2,13,,0.0
19,-2,14,,3.0
19,-2,15,,0.0
19,-2,16,,0.0
19,-2,17,,0.0
19,-2,18,,0.0
19,-2,19,,0.0
19,-2,21,,0.0
19,-2,22,0.5,6.0
19,-2,23,0.5,
19,-2,24,,5.0
19,-2,25,,10.0
19,-2,26,,6.0
19,-2,27,,0.0
19,-2,28,,0.0
19,-2,29,,6.0
22,-2,1,,5.0
22,-2,3,,6.0
22,-2,4,,10.0
22,-2,5,,10.0
22,-2,6,,0.0
22,-2,7,,0.0
22,-2,8,,2.0
22,-2,9,,8.0
22,-2,10,,8.0
22,-2,11,,5.0
22,-2,12,,4.0
22,-2,13,,5.0
22,-2,14,,3.0
22,-2,15,,0.0
22,-2,16,,0.0
22,-2,17,,0.0
22,-2,18,,0.0
22,-2,19,,0.0
22,-2,20,,0.0
