student_id,teacher_id,day,hifz,murajaah
5,-1,1,,28.0
5,-1,2,,17.0
5,-1,3,,20.0
5,-1,4,1.0,24.0
5,-1,5,,0.0
5,-1,6,,10.0
5,-1,7,,0.0
5,-1,8,1.0,
5,-1,9,,0.0
5,-1,10,,5.0
5,-1,11,2.0,
5,-1,12,2.0,
5,-1,13,,8.0
5,-1,15,0.0,
5,-1,16,,12.0
5,-1,17,,11.0
5,-1,18,,11.0
5,-1,19,,10.0
5,-1,20,,0.0
5,-1,21,,0.0
5,-1,22,,9.0
5,-1,23,0.0,
5,-1,24,3.0,
5,-1,25,2.0,
5,-1,26,,5.0
5,-1,27,1.0,
5,-1,28,,0.0
5,-1,29,,0.0
25,-1,1,,12.0
25,-1,2,,20.0
25,-1,3,,8.0
25,-1,4,,20.0
25,-1,5,,0.0
25,-1,6,,3.0
25,-1,7,,0.0
25,-1,8,1.0,
25,-1,9,,2.0
25,-1,10,,3.0
25,-1,11,1.0,
25,-1,12,,2.0
25,-1,13,0.5,
25,-1,14,,1.0
25,-1,16,,4.0
25,-1,17,,1.0
25,-1,18,,4.0
25,-1,19,,4.0
25,-1,20,,0.0
25,-1,21,,0.0
25,-1,22,,1.0
25,-1,24,,1.0
25,-1,25,,1.0
25,-1,27,,0.0
25,-1,28,,0.0
25,-1,29,,0.0
9,-1,2,,11.0
9,-1,3,,20.0
9,-1,4,,20.0
9,-1,5,,0.0
9,-1,6,,15.0
9,-1,7,,0.0
9,-1,8,0.5,
9,-1,9,,0.0
9,-1,10,0.5,
9,-1,11,,0.0
9,-1,12,1.0,
9,-1,13,0.5,
9,-1,14,0.5,
9,-1,15,0.0,
9,-1,22,,6.0
9,-1,23,1.0,
9,-1,24,,0.0
9,-1,29,,0.0
46,-1,1,,20.0
46,-1,2,,20.0
46,-1,3,,6.0
46,-1,4,,40.0
46,-1,5,,0.0
46,-1,6,,4.0
46,-1,7,,0.0
46,-1,8,0.5,
46,-1,9,,0.0
46,-1,10,0.5,
46,-1,16,,10.0
46,-1,25,,0.0
46,-1,26,,4.0
46,-1,28,,0.0
46,-1,29,,0.0
47,-1,2,,20.0
47,-1,3,,9.0
47,-1,4,,40.0
47,-1,5,,0.0
47,-1,6,,6.0
47,-1,8,,0.0
47,-1,9,,0.0
47,-1,10,,1.0
47,-1,11,,1.0
47,-1,14,1.0,
47,-1,15,0.0,
47,-1,16,,7.0
47,-1,18,,10.0
47,-1,19,1.0,10.0
47,-1,20,,0.0
47,-1,21,,0.0
47,-1,23,1.0,
47,-1,24,,5.0
47,-1,25,,5.0
47,-1,26,,5.0
47,-1,27,,0.0
47,-1,28,,0.0
47,-1,29,,0.0
4,-1,2,,11.0
4,-1,3,,16.0
4,-1,4,,16.0
4,-1,5,,0.0
4,-1,6,,5.0
4,-1,8,0.5,
4,-1,9,,0.0
4,-1,10,,2.0
4,-1,14,,1.0
4,-1,23,0.5,
4,-1,24,1.0,
4,-1,25,0.5,
4,-1,26,0.5,
4,-1,27,1.0,
4,-1,28,,0.0
4,-1,29,,0.0
13,-1,1,,3.0
13,-1,2,,15.0
13,-1,5,,0.0
13,-1,7,,0.0
13,-1,8,,0.0
13,-1,9,,0.0
13,-1,10,,2.0
13,-1,26,,0.0
13,-1,28,,0.0
13,-1,29,,0.0
8,-1,6,,0.0
12,-1,1,,0.0
12,-1,2,1.0,20.0
12,-1,3,1.0,13.0
12,-1,4,1.0,10.0
12,-1,5,,0.0
12,-1,8,1.0,
12,-1,9,1.0,
12,-1,10,1.0,
12,-1,11,1.0,
12,-1,17,1.0,10.0
14,-1,4,,20.0
14,-1,5,,0.0
14,-1,6,,0.0
14,-1,8,,0.0
14,-1,9,,0.0
14,-1,10,,0.0
14,-1,14,0.0,
14,-1,18,,7.0
14,-1,28,,0.0
35,-2,23,,10.0
35,-2,25,,10.0
35,-2,26,3.0,
35,-2,27,3.0,5.0
35,-2,28,,0.0
35,-2,29,,0.0
53,-2,23,,10.0
53,-2,25,,10.0
53,-2,26,,10.0
53,-2,27,0.5,10.0
53,-2,28,,0.0
53,-2,29,,0.0
27,-2,1,,0.0
27,-2,2,1.0,
27,-2,3,1.0,20.0
27,-2,4,0.5,20.0
27,-2,5,,0.0
27,-2,6,0.5,
27,-2,7,0.0,
27,-2,8,0.0,
27,-2,9,0.5,
27,-2,10,,6.0
27,-2,11,,6.0
27,-2,12,,3.0
27,-2,13,,6.0
