student_id,teacher_id,day,hifz,murajaah
5,-1,1,2.0,15.0
5,-1,2,,10.0
5,-1,3,,0.0
5,-1,4,,0.0
5,-1,5,2.0,10.0
5,-1,6,2.0,10.0
5,-1,7,2.0,10.0
5,-1,8,,15.0
5,-1,9,,0.0
5,-1,10,,0.0
5,-1,11,2.0,10.0
5,-1,12,2.0,10.0
5,-1,13,,6.0
5,-1,14,3.0,10.0
5,-1,15,2.0,10.0
5,-1,16,,15.0
5,-1,17,1.0,10.0
5,-1,18,2.0,
5,-1,19,2.0,10.0
5,-1,20,,10.0
5,-1,21,,5.0
5,-1,22,2.0,10.0
5,-1,23,2.0,10.0
5,-1,24,1.0,
5,-1,25,,0.0
5,-1,26,,14.0
5,-1,27,,10.0
5,-1,28,1.0,10.0
5,-1,29,,10.0
25,-1,1,,4.0
25,-1,2,,4.0
25,-1,3,,0.0
25,-1,4,,0.0
25,-1,5,,0.0
25,-1,6,,3.0
25,-1,7,,0.0
25,-1,8,,1.0
25,-1,9,,0.0
25,-1,10,,0.0
25,-1,11,,2.0
25,-1,12,,2.0
25,-1,13,,0.0
25,-1,14,,0.0
25,-1,15,,5.0
25,-1,16,,2.0
25,-1,17,,2.0
25,-1,18,,2.0
25,-1,19,,1.0
25,-1,20,,1.0
25,-1,22,,3.0
25,-1,23,,4.0
25,-1,24,,0.0
25,-1,25,,0.0
25,-1,26,,5.0
25,-1,27,,2.0
25,-1,28,,2.0
25,-1,29,,0.0
9,-1,1,,10.0
9,-1,2,,0.0
9,-1,3,,0.0
9,-1,4,,0.0
9,-1,5,,0.0
9,-1,6,,10.0
9,-1,7,,10.0
9,-1,8,1.0,
9,-1,9,,0.0
9,-1,10,,0.0
9,-1,11,,0.0
9,-1,12,,0.0
9,-1,13,,10.0
9,-1,14,,10.0
9,-1,15,,10.0
9,-1,16,,10.0
9,-1,17,,10.0
9,-1,18,1.0,
9,-1,19,,0.0
9,-1,20,,0.0
9,-1,21,1.0,
9,-1,22,1.0,
9,-1,23,0.0,2.0
9,-1,24,,0.0
9,-1,25,,0.0
9,-1,26,,8.0
9,-1,27,,13.0
9,-1,28,,10.0
9,-1,29,,10.0
46,-1,1,,8.0
46,-1,2,,8.0
46,-1,3,,0.0
46,-1,4,,0.0
46,-1,5,,10.0
46,-1,6,,20.0
46,-1,7,,20.0
46,-1,8,,20.0
46,-1,9,,0.0
46,-1,10,,0.0
46,-1,11,,0.0
46,-1,12,,0.0
46,-1,13,1.0,
46,-1,14,2.0,
46,-1,15,1.0,
46,-1,16,,7.0
46,-1,17,,6.0
46,-1,18,,6.0
46,-1,20,,1.0
46,-1,21,,1.0
46,-1,22,2.0,
46,-1,23,,7.0
46,-1,24,,0.0
46,-1,25,,0.0
46,-1,26,,4.0
46,-1,27,,0.0
46,-1,28,,7.0
46,-1,29,,0.0
47,-1,2,,6.0
