student_id,teacher_id,day,hifz,murajaah
5,-1,1,2.0,
5,-1,2,0.0,
5,-1,3,1.0,
5,-1,4,1.0,
5,-1,5,0.5,
5,-1,6,1.0,
5,-1,7,0.0,
5,-1,8,,10.0
5,-1,9,,10.0
5,-1,10,,9.0
5,-1,11,,0.0
5,-1,12,,0.0
5,-1,13,0.5,10.0
5,-1,14,1.0,8.0
5,-1,15,1.0,
5,-1,16,,8.0
5,-1,17,2.0,5.0
5,-1,18,,2.0
5,-1,19,,10.0
5,-1,20,,6.0
5,-1,21,2.0,
5,-1,22,,0.0
5,-1,23,,0.0
5,-1,24,,12.0
5,-1,25,1.0,13.0
5,-1,26,,12.0
5,-1,27,,9.0
5,-1,28,1.0,15.0
5,-1,29,2.0,
25,-1,1,1.0,
25,-1,2,0.0,
25,-1,3,0.5,
25,-1,4,1.0,
25,-1,5,,1.0
25,-1,6,,0.0
25,-1,7,,0.0
25,-1,8,,4.0
25,-1,9,,2.0
25,-1,10,,2.0
25,-1,11,,0.0
25,-1,12,,0.0
25,-1,13,,13.0
25,-1,14,,3.0
25,-1,15,0.5,
25,-1,16,,0.0
25,-1,17,,7.0
25,-1,18,,2.0
25,-1,19,,3.0
25,-1,20,0.5,
25,-1,21,0.5,
25,-1,22,,0.0
25,-1,23,,0.0
25,-1,24,,0.0
25,-1,25,,8.0
25,-1,26,,7.0
25,-1,27,,4.0
25,-1,28,0.5,5.0
25,-1,29,1.0,
9,-1,1,,3.0
9,-1,3,,0.0
9,-1,5,,0.0
9,-1,6,,0.0
9,-1,7,,0.0
9,-1,8,,4.0
9,-1,9,,5.0
9,-1,10,,0.0
9,-1,11,,0.0
9,-1,13,,5.0
9,-1,14,,0.0
9,-1,17,,8.0
9,-1,18,,8.0
9,-1,19,,0.0
9,-1,20,1.0,
9,-1,21,1.0,
9,-1,22,,0.0
9,-1,23,,0.0
9,-1,24,,8.0
9,-1,25,,8.0
9,-1,26,,10.0
9,-1,27,,2.0
9,-1,28,,0.0
9,-1,29,1.0,
46,-1,1,,1.0
46,-1,2,,0.0
46,-1,3,,0.0
46,-1,4,,2.0
46,-1,5,,2.0
46,-1,6,,0.0
46,-1,7,,0.0
46,-1,8,,10.0
46,-1,9,,7.0
46,-1,10,,6.0
46,-1,11,,0.0
46,-1,12,,0.0
46,-1,13,,8.0
46,-1,14,,5.0
46,-1,15,,0.0
46,-1,16,,0.0
46,-1,17,,0.0
46,-1,18,1.0,
46,-1,19,0.5,
46,-1,20,0.5,
46,-1,21,1.0,
46,-1,22,,0.0
46,-1,23,,0.0
46,-1,24,,3.0
46,-1,25,,5.0
46,-1,26,,6.0
46,-1,27,,9.0
46,-1,29,0.5,
47,-1,2,,0.0
47,-1,4,1.0,
47,-1,5,1.0,
47,-1,8,,10.0
47,-1,10,,8.0
47,-1,11,,0.0
47,-1,12,,0.0
47,-1,13,,7.0
47,-1,16,,0.0
47,-1,18,,4.0
47,-1,19,,5.0
47,-1,22,,0.0
47,-1,23,,0.0
47,-1,24,,8.0
47,-1,25,,10.0
47,-1,26,1.0,10.0
47,-1,27,,10.0
47,-1,28,1.0,12.0
4,-1,2,,0.0
4,-1,4,,2.0
4,-1,5,,2.0
4,-1,6,,0.0
4,-1,8,,11.0
4,-1,10,,9.0
4,-1,11,,0.0
4,-1,12,,0.0
4,-1,13,1.0,
4,-1,16,,0.0
4,-1,19,,2.0
4,-1,20,1.0,
4,-1,22,,0.0
4,-1,23,,0.0
4,-1,24,,8.0
4,-1,25,,5.0
4,-1,26,,10.0
4,-1,27,,11.0
4,-1,28,,3.0
13,-1,3,0.5,
13,-1,4,0.5,
13,-1,5,,8.0
13,-1,6,,0.0
13,-1,8,,8.0
13,-1,9,,7.0
13,-1,10,,5.0
13,-1,11,,0.0
13,-1,13,,7.0
13,-1,14,,4.0
13,-1,16,,0.0
13,-1,17,,2.0
13,-1,18,,0.0
13,-1,20,0.5,
13,-1,21,,0.0
13,-1,22,,0.0
13,-1,23,,0.0
13,-1,25,,0.0
13,-1,26,,0.0
13,-1,28,,10.0
8,-1,3,,0.0
8,-1,4,,2.0
8,-1,5,,0.0
8,-1,6,,2.0
8,-1,7,,2.0
8,-1,9,,2.0
8,-1,11,,0.0
8,-1,13,,1.0
8,-1,14,,2.0
8,-1,15,,2.0
8,-1,16,,1.0
8,-1,17,,3.0
8,-1,18,,1.0
8,-1,19,,1.0
8,-1,20,,0.0
8,-1,21,,1.0
8,-1,22,,1.0
8,-1,24,,1.0
8,-1,25,,1.0
8,-1,27,,2.0
8,-1,28,,3.0
8,-1,29,0.0,
14,-1,2,,0.0
14,-1,4,,2.0
14,-1,6,,0.0
14,-1,7,,0.0
14,-1,9,,8.0
14,-1,12,,0.0
14,-1,13,,10.0
14,-1,14,,10.0
14,-1,15,,0.0
14,-1,16,,0.0
14,-1,17,,0.0
14,-1,18,1.0,
14,-1,19,1.0,
14,-1,20,2.0,
14,-1,22,,0.0
14,-1,26,,0.0
14,-1,27,,10.0
14,-1,29,,1.0
52,-1,4,1.0,3.0
52,-1,6,,0.0
52,-1,11,,0.0
52,-1,12,,0.0
52,-1,19,1.0,
52,-1,22,,0.0
52,-1,23,,0.0
52,-1,24,,3.0
52,-1,25,,2.0
52,-1,26,,0.0
52,-1,28,,4.0
52,-1,29,1.0,
35,-2,23,,2.0
35,-2,24,,3.0
35,-2,25,,4.0
35,-2,26,,7.0
35,-2,27,,3.0
35,-2,28,,0.0
35,-2,29,,6.0
53,-2,23,,20.0
53,-2,24,,20.0
53,-2,25,,10.0
53,-2,26,,10.0
53,-2,27,,10.0
53,-2,28,,0.0
53,-2,29,,5.0
27,-2,1,,2.0
27,-2,2,,0.0
27,-2,3,,5.0
27,-2,4,,4.0
27,-2,5,,12.0
27,-2,6,,0.0
27,-2,7,,20.0
27,-2,8,,15.0
27,-2,9,,12.0
27,-2,10,,0.0
27,-2,11,,20.0
27,-2,12,,0.0
27,-2,13,,10.0
27,-2,14,,14.0
27,-2,15,,0.0
27,-2,16,,15.0
27,-2,17,1.0,
27,-2,18,2.0,
27,-2,19,1.0,
27,-2,20,0.5,
27,-2,21,,0.0
27,-2,22,,0.0
27,-2,23,1.0,20.0
27,-2,24,1.0,20.0
27,-2,25,1.0,4.0
27,-2,26,1.0,
27,-2,27,1.0,6.0
27,-2,28,,0.0
27,-2,29,1.0,8.0
40,-2,1,,10.0
40,-2,2,,0.0
40,-2,3,,10.0
40,-2,4,,8.0
40,-2,5,,7.0
40,-2,6,,0.0
40,-2,7,,4.0
40,-2,8,,20.0
40,-2,13,,0.0
40,-2,14,,20.0
40,-2,15,,0.0
40,-2,16,,13.0
40,-2,17,,10.0
40,-2,18,,10.0
40,-2,19,,10.0
40,-2,20,,10.0
40,-2,21,,0.0
40,-2,22,,0.0
40,-2,23,,10.0
40,-2,24,,15.0
40,-2,25,,15.0
40,-2,26,,10.0
40,-2,27,,10.0
40,-2,28,,0.0
40,-2,29,,15.0
19,-2,1,0.5,4.0
19,-2,2,,0.0
19,-2,4,0.5,
19,-2,5,,4.0
19,-2,6,,0.0
19,-2,7,,15.0
19,-2,8,,13.0
19,-2,10,,20.0
19,-2,11,,0.0
19,-2,12,,15.0
19,-2,13,,0.0
19,-2,14,1.0,2.0
19,-2,15,,0.0
19,-2,16,,2.0
19,-2,17,2.0,15.0
19,-2,18,,15.0
19,-2,19,0.5,
19,-2,20,0.5,
19,-2,21,,0.0
19,-2,22,,0.0
19,-2,23,,20.0
19,-2,24,,15.0
19,-2,25,,15.0
19,-2,26,0.5,
19,-2,27,0.5,
19,-2,28,,0.0
19,-2,29,,1.0
22,-2,3,,0.0
22,-2,4,,10.0
22,-2,5,,8.0
22,-2,6,,0.0
22,-2,7,,3.0
22,-2,8,,8.0
22,-2,9,,0.0
22,-2,10,,0.0
22,-2,11,,0.0
22,-2,12,,0.0
22,-2,13,,2.0
22,-2,14,,10.0
22,-2,15,,0.0
22,-2,16,,10.0
22,-2,17,,0.0
22,-2,18,,5.0
22,-2,19,1.0,
22,-2,21,,0.0
22,-2,22,,0.0
22,-2,23,0.5,
22,-2,24,0.5,
22,-2,25,1.0,3.0
22,-2,26,1.0,3.0
22,-2,27,1.0,
22,-2,28,,0.0
22,-2,29,,6.0
29,-2,2,,0.0
29,-2,4,0.5,2.0
29,-2,5,,4.0
29,-2,6,,0.0
29,-2,7,,4.0
29,-2,8,,0.0
29,-2,9,,0.0
29,-2,10,,0.0
29,-2,11,,0.0
29,-2,12,,2.0
29,-2,13,,3.0
29,-2,14,,5.0
29,-2,15,,0.0
29,-2,16,,10.0
29,-2,17,,10.0
29,-2,18,1.0,
29,-2,19,1.0,
29,-2,20,0.5,
29,-2,21,,0.0
29,-2,22,,0.0
29,-2,23,0.5,
29,-2,24,1.0,
29,-2,25,1.0,3.0
29,-2,26,0.5,3.0
29,-2,27,0.5,
29,-2,28,,0.0
29,-2,29,,1.0
16,-2,7,,2.0
16,-2,8,,4.0
16,-2,10,,0.0
16,-2,23,,0.0
16,-2,24,,4.0
16,-2,27,2.0,
16,-2,28,,0.0
16,-2,29,,4.0
24,-2,2,,0.0
24,-2,3,,5.0
24,-2,4,,0.0
24,-2,5,,4.0
24,-2,6,,0.0
24,-2,7,,0.0
24,-2,8,,4.0
24,-2,10,,0.0
24,-2,11,0.5,
24,-2,12,,0.0
24,-2,13,,0.0
24,-2,14,,0.0
24,-2,15,,0.0
24,-2,16,,0.0
24,-2,17,,8.0
24,-2,19,1.0,
24,-2,20,,0.5
24,-2,21,,0.0
24,-2,22,,0.0
24,-2,23,,0.0
24,-2,24,0.5,
24,-2,25,,2.0
24,-2,26,,0.0
24,-2,27,,0.0
24,-2,29,,0.0
17,-2,3,,8.0
17,-2,5,,3.0
17,-2,6,,0.0
17,-2,8,,5.0
17,-2,14,,0.0
17,-2,15,,0.0
17,-2,25,,10.0
17,-2,27,,0.0
17,-2,28,,0.0
30,-2,1,,0.0
30,-2,2,,0.0
30,-2,3,,0.0
30,-2,4,,1.0
30,-2,7,,5.0
30,-2,8,,5.0
30,-2,9,,4.0
30,-2,10,,0.0
30,-2,11,,0.0
30,-2,12,,5.0
30,-2,13,,0.0
30,-2,14,,0.0
30,-2,15,,0.0
30,-2,16,,0.0
30,-2,17,,0.0
30,-2,18,,0.0
30,-2,19,,3.0
30,-2,20,,3.0
30,-2,21,,0.0
30,-2,22,,0.0
30,-2,23,,0.0
30,-2,25,,0.0
30,-2,26,,0.0
30,-2,27,,0.0
33,-2,8,,3.0
33,-2,21,,3.0
33,-2,22,,0.0
33,-2,25,,2.0
33,-2,26,,0.0
23,-2,1,,2.0
23,-2,2,,0.0
23,-2,3,,5.0
23,-2,6,,0.0
23,-2,7,,15.0
23,-2,8,,0.0
23,-2,9,,2.0
23,-2,10,,0.0
23,-2,11,,0.0
23,-2,12,,2.0
23,-2,13,,0.0
23,-2,14,,4.0
23,-2,15,,0.0
23,-2,16,,4.0
23,-2,17,,0.0
23,-2,18,0.5,
23,-2,19,,0.0
23,-2,20,0.5,
23,-2,21,,0.0
23,-2,22,,0.0
23,-2,23,,0.0
23,-2,24,0.5,4.0
23,-2,25,0.5,
23,-2,26,0.5,
23,-2,27,0.5,
23,-2,28,,0.0
23,-2,29,,6.0
15,-2,2,,0.0
15,-2,3,,6.0
15,-2,7,,5.0
15,-2,8,,6.0
18,-2,1,,0.0
18,-2,2,,0.0
18,-2,3,,0.0
18,-2,4,,0.0
18,-2,5,,0.0
18,-2,6,,0.0
18,-2,7,,0.0
18,-2,8,,0.0
18,-2,9,,2.0
18,-2,10,,0.0
18,-2,11,,0.0
18,-2,12,,0.0
18,-2,15,,0.0
18,-2,16,,0.0
18,-2,17,,3.0
18,-2,18,,6.0
18,-2,19,,4.0
18,-2,20,,3.0
18,-2,21,,0.0
18,-2,22,,0.0
18,-2,23,,5.0
18,-2,24,0.5,
18,-2,25,0.5,
18,-2,26,0.5,
18,-2,27,0.0,
18,-2,28,,0.0
18,-2,29,,1.0
26,-2,1,,0.0
26,-2,2,,0.0
26,-2,3,,0.0
26,-2,4,,0.0
26,-2,5,,0.0
26,-2,6,,0.0
26,-2,7,,0.0
26,-2,8,,0.0
26,-2,9,,0.0
26,-2,10,,0.0
26,-2,11,,0.0
26,-2,12,,0.0
26,-2,15,,0.0
26,-2,16,,1.0
26,-2,17,,0.0
26,-2,18,1.0,10.0
26,-2,19,1.0,
26,-2,20,0.5,
26,-2,21,,0.0
26,-2,22,,0.0
26,-2,23,0.5,
26,-2,24,0.5,2.0
26,-2,25,,0.0
26,-2,26,0.5,
26,-2,27,,0.0
26,-2,28,,0.0
26,-2,29,,0.0
50,-2,3,,0.0
50,-2,7,,1.0
50,-2,8,,8.0
50,-2,10,,0.0
50,-2,11,,0.0
50,-2,14,,1.0
51,-2,2,,0.0
51,-2,5,0.5,
51,-2,7,0.5,
51,-2,8,0.5,2.0
51,-2,10,,0.0
51,-2,14,,0.0
51,-2,15,,0.0
51,-2,16,,0.5
51,-2,17,,0.5
51,-2,18,,0.0
51,-2,19,,0.0
51,-2,20,0.5,
51,-2,21,,0.0
51,-2,22,,0.0
51,-2,23,0.5,
51,-2,24,0.0,
51,-2,25,,0.0
51,-2,26,0.5,
51,-2,27,0.0,
51,-2,28,,0.0
51,-2,29,,2.0
32,-2,1,,0.0
32,-2,2,,0.0
32,-2,3,,0.0
32,-2,4,,0.0
32,-2,5,,0.0
32,-2,6,,5.0
32,-2,7,,2.0
32,-2,8,,2.0
32,-2,9,,0.0
32,-2,10,,0.0
32,-2,11,,0.0
32,-2,12,,0.0
32,-2,13,,2.0
32,-2,15,,3.0
32,-2,16,,2.0
